Report_Month,Server_ID,Hostname,IP_Address,CPU_Avg_Pct,CPU_Peak_Pct,Memory_Avg_Pct,Memory_Peak_Pct,Disk_Used_Pct,Network_In_Mbps,Network_Out_Mbps,Uptime_Pct,Alert_Count
2024-11,SRV-W-027,srvw027,10.2.107.37,63.6,78.1,66.6,79.1,20.9,105.7,182.4,98.88,1
2024-11,SRV-W-028,srvw028,10.2.108.38,44.4,62.5,50.0,55.2,21.8,85.2,34.2,99.98,0
2024-11,SRV-W-029,srvw029,10.2.109.39,67.1,85.9,58.6,73.0,75.2,232.6,239.0,99.87,10
2024-11,SRV-W-030,srvw030,10.2.110.40,18.1,33.3,59.9,73.5,70.6,307.5,138.8,99.69,8
2024-11,SRV-W-031,srvw031,10.2.111.41,61.9,82.8,53.3,69.8,28.7,195.3,19.7,99.02,3
2024-11,SRV-W-032,srvw032,10.2.112.42,17.6,36.2,39.9,50.9,68.8,18.2,269.4,99.78,4
2024-11,SRV-W-034,srvw034,10.2.114.44,38.4,52.0,81.6,90.0,26.4,355.3,127.4,99.24,12
2024-11,SRV-W-035,srvw035,10.2.115.45,12.3,26.0,41.8,51.1,51.4,191.0,292.4,99.65,6
2024-11,SRV-W-036,srvw036,10.2.116.46,62.9,86.2,66.6,75.4,39.1,343.6,35.3,99.38,2
2024-11,SRV-W-037,srvw037,10.2.117.47,27.1,49.1,41.2,54.1,68.8,84.7,50.0,99.71,5
2024-11,SRV-W-038,srvw038,10.2.118.48,31.3,47.3,59.6,66.3,32.0,377.9,265.8,99.0,2
2024-11,SRV-W-039,srvw039,10.2.119.49,66.5,84.3,50.1,59.7,63.2,184.0,137.0,99.01,3
2024-11,SRV-W-040,srvw040,10.2.100.50,44.0,55.0,58.2,71.5,32.1,220.2,99.3,98.58,1
2024-11,SRV-W-042,srvw042,10.2.102.52,17.9,32.1,36.7,44.6,63.1,349.2,154.5,98.91,7
2024-11,SRV-W-043,srvw043,10.2.103.53,44.0,57.1,70.3,82.1,37.3,122.3,249.9,99.84,11
2024-11,SRV-W-044,srvw044,10.2.104.54,9.6,26.9,44.0,58.3,60.5,11.1,310.0,99.01,8
2024-11,SRV-W-045,srvw045,10.2.105.55,23.7,45.5,46.2,61.6,61.2,149.4,50.6,98.71,3
2024-11,SRV-W-046,srvw046,10.2.106.56,71.6,93.6,78.7,88.6,31.6,130.7,6.6,98.77,5
2024-11,SRV-W-047,srvw047,10.2.107.57,13.2,25.9,69.6,78.3,67.1,106.7,133.9,99.02,6
2024-11,SRV-W-049,srvw049,10.2.109.59,26.7,42.3,43.7,52.9,23.5,370.5,92.2,98.76,6
2024-11,SRV-W-050,srvw050,10.2.110.60,45.6,56.3,71.4,88.3,79.2,419.1,245.6,99.63,6
2024-11,SRV-C-001,srvc001,10.3.101.11,10.4,26.8,64.4,79.5,80.4,159.4,62.5,98.91,6
2024-11,SRV-C-002,srvc002,10.3.102.12,41.8,57.2,47.4,55.5,72.0,207.7,246.8,99.78,9
2024-11,SRV-C-003,srvc003,10.3.103.13,19.4,33.9,62.7,70.6,35.8,444.7,180.5,99.61,8
2024-11,SRV-C-004,srvc004,10.3.104.14,34.5,56.8,70.7,79.7,76.9,294.1,81.0,99.11,12
2024-11,SRV-C-005,srvc005,10.3.105.15,32.1,47.7,53.7,65.4,52.8,447.8,253.9,98.58,11
2024-11,SRV-C-006,srvc006,10.3.106.16,54.7,79.2,67.6,80.2,35.0,12.9,133.7,99.36,3
2024-11,SRV-C-007,srvc007,10.3.107.17,34.5,47.6,42.4,52.8,36.8,153.8,42.1,99.12,6
2024-11,SRV-C-008,srvc008,10.3.108.18,56.1,75.0,65.4,70.4,67.8,294.7,192.9,99.61,9
2024-11,SRV-C-009,srvc009,10.3.109.19,50.7,71.1,60.6,72.7,24.6,238.2,236.5,98.6,8
2024-11,SRV-C-010,srvc010,10.3.110.20,66.7,85.3,58.5,65.9,59.9,69.8,66.2,99.5,7
2024-11,SRV-C-011,srvc011,10.3.111.21,26.8,41.9,73.8,81.8,82.0,271.3,85.9,100.0,0
2024-11,SRV-C-012,srvc012,10.3.112.22,55.6,78.8,41.2,54.5,33.9,7.4,17.4,98.86,2
2024-11,SRV-C-013,srvc013,10.3.113.23,62.8,73.8,46.3,51.4,78.4,425.4,267.7,99.61,1
2024-11,SRV-C-014,srvc014,10.3.114.24,28.4,41.0,51.4,64.8,48.4,213.1,187.1,98.56,7
2024-11,SRV-C-015,srvc015,10.3.115.25,39.1,52.2,39.1,51.8,65.9,224.2,135.7,98.67,8
2024-11,SRV-C-016,srvc016,10.3.116.26,23.0,41.5,80.6,90.6,56.9,212.5,91.6,99.55,0
2024-11,SRV-C-017,srvc017,10.3.117.27,14.6,36.9,47.7,64.7,45.9,277.0,134.7,99.42,10
2024-11,SRV-C-018,srvc018,10.3.118.28,56.9,75.2,57.0,72.6,35.3,322.1,108.6,98.78,3
2024-11,SRV-C-020,srvc020,10.3.100.30,67.6,91.5,31.5,39.0,73.8,331.8,30.2,99.83,5
2024-11,SRV-C-021,srvc021,10.3.101.31,32.6,52.1,71.3,77.5,34.7,243.1,220.0,98.72,8
2024-11,SRV-C-022,srvc022,10.3.102.32,49.1,65.1,53.6,62.5,66.5,216.7,243.4,99.92,11
2024-11,SRV-C-023,srvc023,10.3.103.33,22.6,34.7,69.3,82.9,73.9,101.5,72.1,99.81,8
2024-11,SRV-C-024,srvc024,10.3.104.34,68.9,79.0,36.5,51.9,80.5,54.9,168.3,99.37,9
2024-11,SRV-C-025,srvc025,10.3.105.35,69.6,94.1,37.7,50.1,38.1,298.6,250.3,99.2,9
2024-11,SRV-C-026,srvc026,10.3.106.36,20.6,31.8,76.1,91.7,67.5,107.5,85.9,98.9,3
2024-11,SRV-C-027,srvc027,10.3.107.37,38.3,52.8,75.8,82.8,75.4,402.5,224.7,98.69,10
2024-11,SRV-C-028,srvc028,10.3.108.38,71.4,87.0,47.0,54.4,57.7,222.0,49.5,99.45,3
2024-11,SRV-C-029,srvc029,10.3.109.39,15.9,27.2,67.9,80.5,55.5,410.9,161.8,99.51,3
2024-11,SRV-C-030,srvc030,10.3.110.40,66.6,80.8,65.1,76.0,21.9,304.2,251.3,99.19,0
2024-11,SRV-C-031,srvc031,10.3.111.41,63.5,73.6,71.0,86.4,79.8,101.9,217.8,98.68,4
2024-11,SRV-C-032,srvc032,10.3.112.42,33.2,46.0,60.1,77.2,37.4,70.8,104.2,99.09,8
2024-11,SRV-C-033,srvc033,10.3.113.43,22.5,36.4,81.5,94.9,35.8,246.6,5.4,99.67,10
2024-11,SRV-C-034,srvc034,10.3.114.44,62.3,78.4,71.1,83.0,50.5,342.8,105.6,99.76,2
2024-11,SRV-C-035,srvc035,10.3.115.45,26.5,46.6,73.4,85.2,51.4,338.9,264.5,99.38,10
2024-11,SRV-C-036,srvc036,10.3.116.46,12.3,36.9,58.9,76.8,77.8,33.6,93.6,98.74,4
2024-11,SRV-C-038,srvc038,10.3.118.48,33.5,54.3,73.4,86.2,20.9,331.1,2.7,99.46,5
2024-11,SRV-C-039,srvc039,10.3.119.49,34.8,46.1,61.9,79.7,77.3,145.6,309.1,98.95,3
2024-11,SRV-C-040,srvc040,10.3.100.50,10.9,30.4,74.5,81.0,79.2,33.6,135.5,99.63,5
2024-11,SRV-C-041,srvc041,10.3.101.51,17.7,29.5,81.9,87.1,35.1,360.6,197.2,99.67,5
2024-11,SRV-C-042,srvc042,10.3.102.52,40.4,52.4,55.5,68.9,61.5,347.2,221.8,99.73,8
2024-11,SRV-C-043,srvc043,10.3.103.53,50.8,68.5,76.6,88.9,39.4,55.3,110.1,99.29,10
2024-11,SRV-C-044,srvc044,10.3.104.54,52.9,76.7,47.0,58.3,75.2,50.5,271.8,98.63,0
2024-11,SRV-C-045,srvc045,10.3.105.55,41.9,64.5,57.6,71.8,36.7,65.9,142.2,98.68,1
2024-11,SRV-C-046,srvc046,10.3.106.56,62.1,74.0,67.2,79.8,51.4,111.1,30.8,98.94,10
2024-11,SRV-C-047,srvc047,10.3.107.57,52.3,62.8,30.2,47.3,42.0,45.4,53.2,98.95,8
2024-11,SRV-C-048,srvc048,10.3.108.58,37.6,49.2,50.9,63.2,49.0,185.8,202.3,98.52,6
2024-11,SRV-C-049,srvc049,10.3.109.59,35.0,54.4,59.4,67.6,45.3,376.7,176.6,99.72,8
2024-11,SRV-C-050,srvc050,10.3.110.60,61.9,77.2,57.7,63.4,75.2,277.4,172.4,98.97,3
2024-11,SRV-E-056,srve056,10.1.116.66,10.7,22.7,62.2,75.0,55.3,159.2,218.5,99.1,12
2024-11,SRV-E-057,srve057,10.1.117.67,39.5,51.5,32.1,46.5,79.8,94.0,183.8,99.92,9
2024-11,SRV-E-058,srve058,10.1.118.68,70.1,81.8,40.8,56.0,28.7,37.3,304.4,98.96,10
2024-11,SRV-E-059,srve059,10.1.119.69,67.9,80.3,70.3,78.3,76.0,181.3,292.3,99.27,3
2024-11,SRV-E-060,srve060,10.1.100.70,31.4,46.2,36.3,51.4,47.9,30.2,54.9,99.27,5
2024-11,SRV-W-051,srvw051,10.2.111.61,23.6,41.8,42.8,49.0,31.8,395.4,64.9,98.67,11
2024-12,SRV-E-001,srve001,10.1.101.11,14.6,25.0,50.9,58.2,46.8,80.1,223.4,99.65,2
2024-12,SRV-E-002,srve002,10.1.102.12,42.4,65.4,74.0,89.8,27.0,429.3,248.4,98.66,11
2024-12,SRV-E-003,srve003,10.1.103.13,15.3,31.6,75.8,93.7,56.2,373.9,100.1,98.77,4
2024-12,SRV-E-004,srve004,10.1.104.14,69.9,89.8,38.4,53.2,39.3,409.7,245.6,98.54,10
2024-12,SRV-E-005,srve005,10.1.105.15,29.4,51.8,74.7,87.0,25.6,39.7,224.0,99.91,3
2024-12,SRV-E-006,srve006,10.1.106.16,26.4,43.0,65.8,73.1,30.4,14.6,251.6,99.73,11
2024-12,SRV-E-007,srve007,10.1.107.17,32.6,44.3,39.6,44.9,80.1,277.0,133.7,99.88,9
2024-12,SRV-E-009,srve009,10.1.109.19,61.0,79.2,77.0,82.7,45.8,217.0,190.9,98.58,4
2024-12,SRV-E-010,srve010,10.1.110.20,8.3,28.8,44.0,57.3,29.6,242.5,130.6,99.92,4
2024-12,SRV-E-011,srve011,10.1.111.21,38.5,57.8,33.8,42.2,71.9,70.5,188.9,99.35,9
2024-12,SRV-E-012,srve012,10.1.112.22,11.2,26.9,33.2,50.9,60.9,324.5,185.3,99.0,6
2024-12,SRV-E-013,srve013,10.1.113.23,68.4,80.5,78.1,89.2,50.3,29.5,60.9,99.92,3
2024-12,SRV-E-014,srve014,10.1.114.24,63.6,80.5,79.0,95.0,51.3,130.8,58.5,99.13,11
2024-12,SRV-E-015,srve015,10.1.115.25,23.7,41.5,57.8,74.2,45.6,342.4,46.8,99.98,10
2024-12,SRV-E-016,srve016,10.1.116.26,39.2,59.9,50.0,62.6,46.2,258.2,32.2,99.67,8
2024-12,SRV-E-017,srve017,10.1.117.27,12.8,37.0,81.5,87.6,45.2,259.4,168.4,98.56,3
2024-12,SRV-E-018,srve018,10.1.118.28,66.1,79.1,60.2,68.7,49.5,431.7,103.2,99.42,11
2024-12,SRV-E-019,srve019,10.1.119.29,50.3,63.0,52.5,65.9,34.9,259.5,85.4,99.81,3
2024-12,SRV-E-020,srve020,10.1.100.30,35.3,49.2,64.5,80.0,62.0,446.3,78.5,99.56,6
2024-12,SRV-E-021,srve021,10.1.101.31,50.3,65.3,39.5,49.5,69.1,141.5,57.3,98.6,1
2024-12,SRV-E-022,srve022,10.1.110.45,58.9,77.8,61.1,69.7,56.2,444.0,91.9,98.89,11
2024-12,SRV-E-024,srve024,10.1.104.34,61.4,82.7,43.0,57.8,64.5,180.3,94.1,99.39,0
2024-12,SRV-E-025,srve025,10.1.105.35,33.0,46.6,53.5,68.4,72.9,392.8,158.3,98.81,7
2024-12,SRV-E-026,srve026,10.1.106.36,41.3,59.2,50.4,55.5,28.4,42.7,15.2,99.48,9
2024-12,SRV-E-027,srve027,10.1.107.37,71.9,86.1,41.0,51.9,20.5,246.1,251.6,98.7,1
2024-12,SRV-E-028,srve028,10.1.108.38,35.3,50.6,57.5,71.4,55.9,415.4,261.1,99.75,12
2024-12,SRV-E-029,srve029,10.1.109.39,69.1,80.9,76.3,81.7,21.6,16.0,6.4,98.88,6
2024-12,SRV-E-030,srve030,10.1.110.40,37.5,50.3,72.4,88.1,53.5,279.4,164.3,98.98,11
2024-12,SRV-E-031,srve031,10.1.111.41,29.2,45.5,61.3,68.2,52.8,51.3,291.3,99.48,2
2024-12,SRV-E-032,srve032,10.1.112.42,64.8,89.7,49.3,60.4,46.1,333.3,221.6,99.36,9
2024-12,SRV-E-033,srve033,10.1.113.43,48.4,61.3,52.7,66.3,81.9,158.7,183.5,98.96,6
2024-12,SRV-E-034,srve034,10.1.114.44,28.2,47.4,51.1,58.3,72.2,220.9,292.9,99.27,5
2024-12,SRV-E-035,srve035,10.1.115.45,51.5,64.9,52.7,67.3,29.2,421.4,79.6,99.32,2
2024-12,SRV-E-036,srve036,10.1.116.46,59.4,76.7,65.6,80.5,61.5,244.1,104.1,98.53,8
2024-12,SRV-E-037,srve037,10.1.117.47,45.4,55.9,55.4,70.4,53.7,200.5,39.3,99.11,10
2024-12,SRV-E-038,srve038,10.1.118.48,41.1,61.7,46.1,62.5,36.4,247.8,112.8,99.76,4
2024-12,SRV-E-039,srve039,10.1.119.49,29.3,46.1,72.5,86.4,71.0,158.7,123.2,99.27,1
2024-12,SRV-E-040,srve040,10.1.100.50,40.8,60.9,80.8,91.3,64.6,135.7,210.7,99.9,8
2024-12,SRV-E-041,srve041,10.1.101.51,25.2,36.0,70.9,83.9,54.1,118.4,132.8,98.76,6
2024-12,SRV-E-042,srve042,10.1.102.52,64.6,75.4,75.0,81.8,77.5,20.6,116.9,99.1,8
2024-12,SRV-E-043,srve043,10.1.103.53,44.1,60.8,41.4,49.6,32.9,447.9,94.1,98.69,4
2024-12,SRV-E-044,srve044,10.1.104.54,47.1,57.5,53.6,60.8,75.0,238.4,311.1,99.78,7
2024-12,SRV-E-045,srve045,10.1.105.55,44.1,65.6,75.2,89.6,32.0,168.0,185.7,98.79,8
2024-12,SRV-E-046,srve046,10.1.106.56,10.4,29.0,71.9,83.3,65.0,72.0,278.6,99.67,8
2024-12,SRV-E-047,srve047,10.1.107.57,23.3,44.8,46.4,52.8,55.2,69.5,139.2,99.75,12
2024-12,SRV-E-048,srve048,10.1.108.58,13.6,36.7,44.9,50.6,61.8,405.8,56.9,99.67,2
2024-12,SRV-E-049,srve049,10.1.109.59,54.7,79.1,33.5,46.7,52.6,167.8,150.1,99.23,11
2024-12,SRV-E-050,srve050,10.1.110.60,72.0,95.0,54.4,68.7,73.5,395.6,70.8,99.32,5
2024-12,SRV-E-051,srve051,10.1.111.61,20.1,42.7,39.2,53.1,59.3,255.2,299.2,99.47,9
2024-12,SRV-E-052,srve052,10.1.112.62,19.3,35.2,78.0,88.5,75.8,279.8,36.2,99.92,5
2024-12,SRV-E-053,srve053,10.1.113.63,40.0,63.3,34.7,52.1,72.8,256.6,187.9,98.59,6
2024-12,SRV-E-054,srve054,10.1.114.64,46.1,69.1,42.3,49.8,52.1,339.6,220.0,99.88,1
2024-12,SRV-E-055,srve055,10.1.115.65,62.9,76.1,40.0,49.9,49.7,335.6,188.2,99.59,10
2024-12,SRV-W-001,srvw001,10.2.101.11,67.8,82.1,32.1,37.9,27.7,275.6,49.7,98.73,1
2024-12,SRV-W-002,srvw002,10.2.102.12,13.6,25.8,54.7,61.8,80.0,128.9,304.9,99.9,11
2024-12,SRV-W-003,srvw003,10.2.103.13,9.9,21.0,42.4,53.0,35.5,181.1,306.1,99.55,5
2024-12,SRV-W-004,srvw004,10.2.104.14,34.3,58.9,59.1,75.8,60.9,101.0,272.6,99.94,11
2024-12,SRV-W-005,srvw005,10.2.105.15,55.7,71.5,69.3,87.1,26.7,256.5,216.1,99.81,1
2024-12,SRV-W-006,srvw006,10.2.106.16,21.5,43.8,70.6,80.5,65.1,262.8,134.5,99.52,6
2024-12,SRV-W-007,srvw007,10.2.107.17,58.5,69.0,47.5,60.7,36.7,367.7,157.7,99.28,9
2024-12,SRV-W-008,srvw008,10.2.108.18,43.2,54.8,51.4,65.5,21.9,129.5,33.4,99.33,11
2024-12,SRV-W-009,srvw009,10.2.109.19,65.4,88.9,71.8,84.0,36.4,267.9,151.3,99.64,9
2024-12,SRV-W-010,srvw010,10.2.110.20,70.6,83.1,39.6,50.2,53.7,261.0,67.4,99.62,4
2024-12,SRV-W-011,srvw011,10.2.111.21,34.6,46.3,68.4,80.5,66.3,416.3,109.9,98.85,2
2024-12,SRV-W-012,srvw012,10.2.112.22,20.3,41.6,51.2,68.7,59.0,337.7,225.3,99.92,11
2024-12,SRV-W-013,srvw013,10.2.113.23,52.4,69.6,78.0,84.7,23.5,396.1,210.8,99.22,2
2024-12,SRV-W-014,srvw014,10.2.114.24,17.4,39.2,80.1,85.5,59.1,311.5,220.5,99.36,2
2024-12,SRV-W-016,srvw016,10.2.116.26,8.4,28.5,57.2,68.6,21.6,62.7,135.7,99.84,6
2024-12,SRV-W-017,srvw017,10.2.117.27,67.7,79.2,77.1,83.8,35.1,204.2,89.9,99.45,8
2024-12,SRV-W-018,srvw018,10.2.118.28,60.4,81.5,57.7,67.9,26.0,428.0,243.2,99.48,11
2024-12,SRV-W-019,srvw019,10.2.119.29,33.8,57.4,49.9,63.2,46.1,255.7,241.7,99.34,11
2024-12,SRV-W-020,srvw020,10.2.100.30,59.1,72.3,64.3,71.5,28.1,223.1,273.7,99.33,12
2024-12,SRV-W-021,srvw021,10.2.101.31,61.2,85.2,46.1,53.2,52.1,338.2,28.4,99.65,10
2024-12,SRV-W-022,srvw022,10.2.102.32,8.8,32.2,68.0,76.2,27.3,385.6,249.4,99.45,1
2024-12,SRV-W-023,srvw023,10.2.103.33,49.8,72.2,46.2,58.8,38.5,208.8,52.3,99.72,11
2024-12,SRV-W-024,srvw024,10.2.104.34,57.8,82.8,60.4,71.2,31.8,364.4,271.0,99.7,10
2024-12,SRV-W-025,srvw025,10.2.105.35,50.7,69.8,62.3,75.3,49.4,288.8,201.0,98.82,4
2024-12,SRV-W-026,srvw026,10.2.106.36,25.3,36.4,76.5,93.5,32.0,15.1,179.9,99.43,10
2024-12,SRV-W-027,srvw027,10.2.107.37,72.0,83.7,38.2,49.9,56.5,412.6,153.9,98.58,1
2024-12,SRV-W-028,srvw028,10.2.108.38,43.0,54.8,55.9,64.2,59.4,136.2,248.9,99.96,5
2024-12,SRV-W-029,srvw029,10.2.109.39,41.8,58.1,75.5,88.6,59.8,191.8,39.0,99.64,10
2024-12,SRV-W-030,srvw030,10.2.110.40,51.4,70.4,39.3,48.3,41.8,242.6,107.5,99.91,8
2024-12,SRV-W-031,srvw031,10.2.111.41,65.7,82.2,79.0,90.3,80.8,445.7,147.1,99.2,1
2024-12,SRV-W-032,srvw032,10.2.112.42,11.1,21.7,41.3,53.7,77.0,170.2,5.6,99.71,3
2024-12,SRV-W-034,srvw034,10.2.114.44,19.6,30.1,47.2,56.9,56.4,198.0,100.8,99.52,2
2024-12,SRV-W-035,srvw035,10.2.115.45,35.3,52.8,78.8,84.9,70.6,418.1,136.4,98.84,2
2024-12,SRV-W-036,srvw036,10.2.116.46,21.6,45.5,73.5,82.0,37.7,9.5,248.3,99.67,1
2024-12,SRV-W-037,srvw037,10.2.117.47,24.9,37.8,75.7,81.9,52.1,29.6,253.1,99.94,9
2024-12,SRV-W-038,srvw038,10.2.118.48,14.3,36.0,53.7,60.3,37.5,400.9,50.4,98.82,0
2024-12,SRV-W-039,srvw039,10.2.119.49,65.6,88.2,62.7,79.8,34.5,220.1,112.1,98.93,5
2024-12,SRV-W-040,srvw040,10.2.100.50,16.4,40.7,52.7,59.6,32.3,224.6,137.9,98.93,5
2024-12,SRV-W-042,srvw042,10.2.102.52,60.6,73.1,75.7,93.4,28.1,392.4,87.8,99.1,9
2024-12,SRV-W-043,srvw043,10.2.103.53,15.8,27.1,39.2,53.0,72.2,347.6,152.5,98.74,8
2024-12,SRV-W-044,srvw044,10.2.104.54,28.0,49.8,68.9,85.5,72.6,190.3,226.9,98.86,5
2024-12,SRV-W-045,srvw045,10.2.105.55,28.9,53.5,55.7,61.8,81.4,286.7,197.5,99.71,5
2024-12,SRV-W-046,srvw046,10.2.106.56,15.7,27.6,70.4,81.9,43.6,15.2,76.7,98.83,4
2024-12,SRV-W-047,srvw047,10.2.107.57,27.5,46.1,34.1,50.1,78.3,174.3,166.1,99.36,3
2024-12,SRV-W-049,srvw049,10.2.109.59,18.5,40.8,30.4,39.0,26.4,17.4,61.0,98.89,12
2024-12,SRV-W-050,srvw050,10.2.110.60,46.7,69.1,40.5,55.4,66.0,210.5,128.0,99.32,9
2024-12,SRV-C-001,srvc001,10.3.101.11,36.6,50.5,81.9,88.7,49.5,274.3,250.2,98.58,4
2024-12,SRV-C-002,srvc002,10.3.102.12,41.2,51.6,66.8,82.4,23.4,387.7,104.7,98.65,6
2024-12,SRV-C-003,srvc003,10.3.103.13,67.9,87.2,46.4,52.0,62.5,401.4,37.9,99.13,10
2024-12,SRV-C-004,srvc004,10.3.104.14,31.9,54.7,54.7,61.9,72.6,34.0,41.7,98.62,3
2024-12,SRV-C-005,srvc005,10.3.105.15,13.7,37.0,30.4,45.9,53.7,249.2,308.0,99.09,11
2024-12,SRV-C-006,srvc006,10.3.106.16,43.0,64.5,59.3,68.6,32.5,414.6,144.2,99.29,11
2024-12,SRV-C-007,srvc007,10.3.107.17,14.1,25.2,63.8,75.0,69.6,375.5,241.0,99.37,1
2024-12,SRV-C-008,srvc008,10.3.108.18,54.5,67.4,38.1,46.3,35.8,49.6,109.4,99.66,9
2024-12,SRV-C-009,srvc009,10.3.109.19,27.4,47.1,44.6,50.1,30.9,82.1,208.3,99.44,11
2024-12,SRV-C-010,srvc010,10.3.110.20,27.0,50.2,80.3,87.3,61.5,105.2,159.0,99.76,1
2024-12,SRV-C-011,srvc011,10.3.111.21,14.8,34.9,80.8,86.2,56.1,287.5,221.0,99.65,6
2024-12,SRV-C-012,srvc012,10.3.112.22,45.6,61.8,39.0,45.1,62.4,264.7,313.6,98.8,5
2024-12,SRV-C-013,srvc013,10.3.113.23,25.5,45.0,32.4,44.3,47.6,58.2,209.8,98.88,0
2024-12,SRV-C-014,srvc014,10.3.114.24,63.5,80.1,81.7,89.5,72.0,80.0,218.0,98.69,3
2024-12,SRV-C-015,srvc015,10.3.115.25,26.9,45.0,66.1,83.3,61.6,114.5,298.3,99.08,5
2024-12,SRV-C-016,srvc016,10.3.116.26,17.7,36.2,79.6,90.1,37.1,358.2,209.5,99.08,1
2024-12,SRV-C-017,srvc017,10.3.117.27,33.3,54.9,38.6,52.6,58.9,318.6,251.2,98.56,7
2024-12,SRV-C-018,srvc018,10.3.118.28,36.0,56.4,75.0,80.7,62.0,163.2,227.8,98.96,8
2024-12,SRV-C-020,srvc020,10.3.100.30,18.9,40.7,52.0,65.9,60.4,355.7,176.1,98.77,1
2024-12,SRV-C-021,srvc021,10.3.101.31,58.4,76.2,57.7,73.4,33.7,304.7,102.3,99.41,4
2024-12,SRV-C-022,srvc022,10.3.102.32,57.3,70.2,64.9,82.3,70.0,35.1,56.6,99.83,2
2024-12,SRV-C-023,srvc023,10.3.103.33,11.6,28.3,67.9,82.1,28.4,448.7,182.5,99.67,11
2024-12,SRV-C-024,srvc024,10.3.104.34,42.7,55.3,31.7,46.6,44.1,68.0,305.7,99.59,4
2024-12,SRV-C-025,srvc025,10.3.105.35,45.9,56.5,77.9,94.0,25.1,365.8,114.6,99.1,5
2024-12,SRV-C-026,srvc026,10.3.106.36,20.8,38.2,55.3,63.7,27.3,289.3,285.4,99.29,5
2024-12,SRV-C-027,srvc027,10.3.107.37,19.3,37.4,48.1,61.5,32.6,292.7,61.2,99.7,3
2024-12,SRV-C-028,srvc028,10.3.108.38,37.8,56.3,70.7,83.0,62.3,107.4,255.0,99.23,5
2024-12,SRV-C-029,srvc029,10.3.109.39,35.4,58.2,30.2,42.5,48.8,230.8,138.8,98.95,10
2024-12,SRV-C-030,srvc030,10.3.110.40,25.9,46.2,73.4,88.0,69.4,24.0,96.8,98.86,6
2024-12,SRV-C-031,srvc031,10.3.111.41,47.4,71.8,45.8,60.7,58.0,84.2,147.9,99.44,3
2024-12,SRV-C-032,srvc032,10.3.112.42,50.8,72.6,38.7,56.2,71.4,405.3,246.1,99.79,11
2024-12,SRV-C-033,srvc033,10.3.113.43,43.8,54.6,43.1,58.9,79.3,311.1,102.8,98.85,3
2024-12,SRV-C-034,srvc034,10.3.114.44,56.5,73.4,52.3,66.9,24.1,340.7,276.2,99.75,4
2024-12,SRV-C-035,srvc035,10.3.115.45,10.0,29.6,43.9,60.3,40.2,320.1,224.7,98.73,10
2024-12,SRV-C-036,srvc036,10.3.116.46,61.2,79.2,72.1,86.9,62.4,352.1,289.4,99.34,2
2024-12,SRV-C-038,srvc038,10.3.118.48,47.9,64.3,63.8,72.2,34.7,102.5,133.5,99.48,7
2024-12,SRV-C-039,srvc039,10.3.119.49,58.3,73.6,60.9,74.3,66.4,155.1,223.7,99.12,1
2024-12,SRV-C-040,srvc040,10.3.100.50,64.2,85.5,51.3,60.2,52.7,274.2,130.0,98.56,3
2024-12,SRV-C-041,srvc041,10.3.101.51,12.8,36.3,60.3,68.2,31.2,298.8,119.1,98.55,7
2024-12,SRV-C-042,srvc042,10.3.102.52,33.4,48.1,65.2,76.4,70.1,109.9,183.3,99.96,3
2024-12,SRV-C-043,srvc043,10.3.103.53,60.6,77.6,81.6,92.0,40.9,164.2,308.4,99.79,6
2024-12,SRV-C-044,srvc044,10.3.104.54,35.0,49.9,31.7,43.8,81.1,207.7,205.1,99.14,10
2024-12,SRV-C-045,srvc045,10.3.105.55,69.2,82.3,81.7,97.0,37.4,188.8,56.5,99.83,11
2024-12,SRV-C-046,srvc046,10.3.106.56,59.8,82.1,58.6,71.8,54.5,349.0,41.1,99.62,12
2024-12,SRV-C-047,srvc047,10.3.107.57,67.4,80.7,73.1,81.8,74.2,394.1,33.1,99.55,5
2024-12,SRV-C-048,srvc048,10.3.108.58,67.3,90.5,33.4,41.9,35.7,185.8,214.8,99.31,6
2024-12,SRV-C-049,srvc049,10.3.109.59,51.9,72.3,66.1,79.6,57.8,410.6,224.0,99.8,11
2024-12,SRV-C-050,srvc050,10.3.110.60,70.9,89.0,34.6,42.0,30.6,154.0,156.2,99.57,6
2024-12,SRV-E-056,srve056,10.1.116.66,59.5,73.9,41.0,58.2,34.1,29.1,301.7,98.99,7
2024-12,SRV-E-057,srve057,10.1.117.67,62.1,74.3,70.2,78.2,61.2,425.6,316.7,99.17,0
2024-12,SRV-E-058,srve058,10.1.118.68,31.4,55.6,53.8,67.7,76.0,319.0,83.1,98.69,4
2024-12,SRV-E-059,srve059,10.1.119.69,43.5,61.8,33.4,39.4,52.2,232.8,45.7,99.43,0
2024-12,SRV-E-060,srve060,10.1.100.70,33.6,53.3,47.8,60.7,57.2,380.5,24.0,98.56,0
2024-12,SRV-W-051,srvw051,10.2.111.61,31.5,51.9,43.1,50.8,23.7,26.0,26.7,99.82,11
2024-10,SRV-C-098,srvc098,10.3.118.108,41.25,50.86,38.17,57.66,32.84,0.54,69.36,100.00,0,1.39,4.80,1.93,1522,162
2024-10,SRV-W-055,srvw055,10.2.115.65,10.21,15.43,52.89,64.97,45.33,1.00,88.14,100.00,0,0.06,3.87,0.89,1099,245
2024-10,SRV-C-075,srvc075,10.3.115.85,17.69,38.98,18.24,33.11,49.70,6.82,61.26,100.00,0,1.22,0.87,0.16,456,116
